textID,selected_text
4d21d7611c, He`s an amazing jockey! Saw that Clydesdale commercial too..loved it!
131bc4a304, let me know how it goes babe  good luck!
0a2c386597,Good morning
71617c28b6,Amazing night at the drive in
656e4dfa55,Sam can go shoot her self.
fb08563a7b,bored
5c04a86c88, guns and roses baby! yay!  was hopin you would blip.fm it
94c3127153,I kinda like not having a car but there have been situations lately where I have been prevented from participating due to my carlessness.
226c11669d,Sooo the Children`s Museum was closed for a fund raiser when we got there.  annoying
79e554fd60,good
582e5d7420,Pulled in all directions and not knowing where to go
f18ed21359,I`m a senior. I should of been already.
206aba0edd,"Yea, someone is getting the best of me."
1f2445122f,Cleaning all day today after he runs off to do his stuff and setting my schedule for the week.  I feel much better now and calmer too!
ee100f96c1,using yahoo pipes to combine feeds - doable & reliable I guess
e939fe583c,sometimes spam leaks in to the message board.
a1f42c0c89, that`s odd as it`s on my lap  maybe that`s your cat O: s:
2cebd75ed4, no cuz i feel the same way....
5921dbcbf3,"leaving work, going to crystal to search for her license, picking her and bia up, then heading to vegas. ugh i`m tired already"
e1db1eab6e,"Finally X-Men Origins: Wolverine arrived, Time to play the game like a mad man, And then it`s time for the review  /Patrick"
982b1c05d3,LOVE
afd2159e57,thanks
533d941f5f,Chirstina said shes gunna twitter more ...no more partners
38c4f74767, Some of yr coworkers hogging the jukebox @ Union Jacks.
f50fcc36b5,love
676b733c57,Buying pretty shiny beads and things  I feel quite girlish. http://elisem.livejournal.com/1473318.html
1aa65233b0,Enjoying the cool breeze at the beach. It helps me relax and unwind.
f422f53b7f,best
04887b5405,'Can`t a Stevie wonder?' gabe just called me sleepypants gaby.
f7f3dc7102," no, New orleans.. been here since katrina .."
081a4e8b31,"i cant believe that its already friday! omg, what had i done?!"
1f45286504,Alix`s graduation party!
6ed0958471,Bioshock is as fantastic as the first time I played it. Now sleep then more Bioshock tomorrow
2132f07ca3,love
6db884e1a8, How did you swing those? We didn`t get that close.
9fb3633760,sucks
5181eb11e4,Only a month left of high school! Thank God. I am ready for summer
13cad32c3f,#musicmonday Nicest Thing from Kate Nash
41a86a9b67,i just need to sleep
0b2ccf0b7e, lucky e went!  jealous!
6f91801792,Lately i`ve been waking up with the sun in my face but not today..
d8f089b479,_x it`s only on in glasgow
ded636e263,"ha, the first request for sending a paper copy of my thesis"
52d7fcfd39,not looking forward to driving in this storm.
5acf4885d4,"omg having so much fun watcing house bunny, courto isa a ledge for sending me link  <3"
dfe5909132, imma miss dem KObe nd Bron commrcials wen cleveland get knocked out doe  they wer funny
59d4b58ebd, thanks man!  I appreciate it!  You rock sir.
b5cbb35228,wants new hair now! Just so frank won`t talk to me
ad1524a0c7,want to see him so badly
0382b0a358,"  i was just thinking about how excited i am for you guys to move, but then i realized how sad i am to see you go."
fe9c9f7f2f,really am sorry becauseI was looking forward to it.. thought itd be fun  and u wanted to hear it.Iowe u a beer.
7a4f2f28ba,I have not been this sick in years. OMG. This sucks so bad. Sickness ended up including a full restroom cleanup.
4b3a5b41b6,..where is the song?
b6cd695d48,"Working... And attempting to keep squirrels away.............. Squirels 1, jesska 0   I should stick to spiders"
cd60606781,  *shrugs* So do I but it was too funny plus you know you enjoyed it Tweet **** ..   Love you..
32e183bbad,"s/s aus fshionwk- zimmermann,illionare,dhini + gail sorronda,ROMANCE WAS BORN,lisa ho,CASSETTE SOCIETY-loved the tutu, balmain ispired?"
15e5ad39f3,my day has been so crappy that i just want to cry.
bfca4ba8ce, i have 2 friends going  so jealous
062ffc4f0d,sad that will have to leave my beautiful apartment
5bdecb0d75,is still craving for a cheeseburger.
1b59763e81, you dont say
a17703215b,Having a cup of tea  I have a cold so it`s tasting really good!
a240940b31,"Never realized how good #Techmeme is until I actually read it (duh!) As an avid Tech Crunch reader, this is much better..."
6c256de604, make it full girl 120%
5955233380, heyy.  how are you?
51be0f0a7c,Radio Royals AM Transmitter has packed up today... not good   Anyone got a spare in your shed... lol
11946e367a, LOL. Wow. That`s good.  Haha I still can`t believe it`s mother`s day.
5d9e44e6aa,just saw UP  it was a cute movie (:passed by a place called a peasants kitchen. wtf? that names kinda sad
a37538b291, Will have to it`s only across the water and all. Just damned expensive
c9a52dee1f,"Guess I`m gonna try the nap thing again 2day, but since my kids haven`t cooperated with it yet this week I`m sure 2day won`t be different"
1dda981140,and so another week begins. this one has got to be better than the last
35aa02c551, im following you! im following you! im sorry!  ahhahah i missed you!
dbeef30a84,_bear i like you
67381561f6,ugh i need a job but no one is hiring
3911f274d6,On the way back to dublin Omg didnt hit the bed until 530  so i am so sleepy   but once again on the road back to good ole  dublin :-p ...
ed84aa3983,I don`t wanna work a 10-hour shift today! I`d rather whisper sweet-nothings into the earpiece of a lady friend`s cellphone.
822cf03d0d, Internet 1 drawing 0 ....**** I`m backing up blackberry files which could take hours  then to the drawing preps done
670ce5e88e, when i have to make a decision like that i always choose Black.....
10022832ae,I`m suffering from restless legs and butt syndrome.
7f8240f623, hey when are you next in the UK?
f1776ec89e,best
2ea6cb3bd3,Has got to go to work with a slight hangover gd nite thou
877130d7e5, HAPPY MOTHERS DAY VICKY!!!! AND TO ALL THE OTHER MOTHERS WHO READ THIS!!!
1937abbaac,"i`m sunburnt on my arms, and i have burnt my mouth, and some skin is coming off"
0a36e72ac2,staying home because I`m badass.
e4fa21bd2f, Really bad ones are also classic.
cfd68d702e,I want it to be summer. NOW. why is it sprinkling STILL!?!?
b5da09a0f6,My Birthday weekend! cant find where my ex hid our DANE COOK TICKETS for tomorrow!!! WTF that`s all i wanted for my birthday
53a531c7b4,the voter paint just peeled off my skin. or maybe my skin just peeled off with the voter paint
32739ec46e,wake~n~bake monday
054d16c70d," I can`t say I`ve tried, but then again, I haven`t tried with a sword either   Not yet, anyway."
b1195a418c,This weekend has been probably the best and there is still another day to go!!
2d782345bc, TestFest was weer een groot succes
b8b975d265,No pool today.   Stupid weather.
4b1e5d7c3a,@_YoureMyHeroine :`( i really know how you feelin. i wish i could hug you
5898290010, he not getting off early?
39f74c5153,I`m going to estonia!  woohoo!!
3949bb2591,_stjohn That`s what we hope for!
ced0bb0d25,stupid
5428d6a1dd,lost
3f09fa2af2,My new site is stuck in the Google sandpit now  Test of my skills until it comes back out!
cee062574a,thanks
166332e48a,bored
8f25eabe4a,to overcome whatever darts the enemy may try and stop you with. We`ve gotta stay focused tweetz!  God bless you.
3c41934098,miss
9c1e71d5e9,can`t help but feel today will be a massive Michael Jackson rumour day.  [Cue all the MJ haters...]
1cebd63a24,I`ve just about made it all the way round the park jogging. Quite pleased for my 6th outing
8e48929733,ipod died today
6545e365a0, is new van a nice one
b221ecd789,Birthday girl in the house!! Tweet tweet suckas
c28bdcf8dc,My fingers hurt
43ee369d34,Following new other #sanctuary fans! See the wonders of #SanctuarySunday !!!  good to meet you all!
9093f4a84f," the old blue G4 is too slow to code on nowadays, I have a laptop I`ve borrowed from work ++ lets me lounge while I browse"
b432c9fadc,_ess Since T will be away - COME TO TUCSON!!!
87b8d7449f,Saw the blink show from the tmobile party. I`m speachless
36589d3c2d,Homework. ew fml. Should I pull an all nighter? I think I`m gonna have to again
5055018a65," when u go, LMK. Let`s go together"
28013de754,watching my tiny nephew  perfect baby
df82999f38,Happy
ccd4caa001,I gave up on tumblr because the API isn`t pointing to the private account
e10587e6de,hate
d41721b745,two o`clock please come faster
fc5de3287d, : nooo  i don`t know why...i click on TweetDeck_0_25_manual_Blink182.air and it doesn`t run!! so sad...
96ed7455c3,_arcelay http://twitpic.com/4xvw2 - I got chased by a male chihuahua that looked like he was pregnant today  He was black and  ...
1cf039efa9,walked home in the rain.
ecfcc8230f,thanks
3b5d1cc375, and  why are u two fighting.
5dfc83d141," Indeed, twitter is where its at mate, its all happening on here.  Enjoy. Hope to see you arou.. http://twurl.nl/j4o1xe"
7a7f7181c7," I just want to say: Both you,Taylor Swift, and Hayley Williams have a great and lovely voice!"
38d2b216c7,Watching h&a! Got new photos for myy room  Waiting for Ulise to get home.
5f58dc8b36,I have been playing skate for two hours. Now i need to get out and actually skate. But it`s too late
b8332c63c9," If the drive is automatically ejecting supported discs (ie CD-R), and you can`t boot from a disc, it`s time for AppleCare"
da62e66fac,omfg. one of the worst days ever!
d3ac1634fc,love
ae5b8cf7aa,ROFL - me too.
2fe4f05a35,_louise  bless ya... I know that feeling all too well!
aee0796720,Working during graduation. What a shame.
5b6212874a," Penguins win in OT, probably why you were busy.  One more game to win."
49d708c7b8, Dang I should have stuck with him in my fantasty picks
360583f897," ...oh. hahahahahaha but no, seriously, i tell the wait staff they look great all the time, its the easiest nice thing to do"
123704488c,love
3d22669847," eh, june 15th  are you going to the signing on the 18th, i think it is? x"
a47a7599e3,   What are you designing?
cbb9d08353," or, Green Day: boulevard of broken dream, Hinder: lips of an angel, Howie Day: collide - that was such a nice song"
43cf42df19,Watching snl because the love of my life is hosting
82319bb9ef,11:11 I made a wish
0f7696a955,Listening to maylene and wondering why cant I pull off as many cool southern metal licks as them
5213af0cf4, poor tony  come play scrabble on facebook!
c400b1fb2f, awe
225e7973da, follow me??
9a9fa3f033,love
4bf04f6e67," Ah!  Gotcha.  Well, I`m curious to hear what you thought of Wolverine then. (if you actually went and saw it)."
989ba2d8e7, I need to buy it for the iPhone. It`s such a good app. Only works on WI-FI though
cb4adb2254,I wanna do something tonight after work.... But I dunno what...
e4ecd62689,My car has an alarm & immobiliser so it makes it incredibly complicated AND costly! I have no key code neither for the immobiliser.
adb0fc398e,Hello TwitterFon. I`m so glad you`re back
46ffb6bd0e, i think you should follow me. as i only have on follower. stalk me please
20bf68a459, fingers crossed for you.
e0f831f552,: Awesome. Tell me if its good. I might watch it
968910f054,"@ MGM grand, mraz on stage! No doubling back opener.  lots of old memories flooding back"
5cc015ed85, not quite as much...hmmm products in US that are not in Canada?? Idk  Do you have covergirl?
380c3d243a,Almost ready for new Beta.... until we found a showstopping bug   Please standby.
489b7fc86b, *hugs* why?
05198b8107,"@ my sisters crying my eyes out, hubby called from Iraq, spoke for n2 minutes heard popping sounds in the background and call dropped."
3c4cd5a819,"my house is so sad looking without all of the furniture, air mattressing it for 2 nights and then I`m officially moved from Knoxville."
d276268ebf,Uh-oh...it`s becoming grey again out here. I hope it`s not one of those 'pop-up showers' on the way.
78e07d2075, girl you know beauty has a price
e7a714bd8a,my gawwddd ! 6 headshotss inna row? im on fyaaahhh!
9c8ad0b932,It`s officially the start and the end of my summer. Oh summer school
f765bed159,sadly
3e661b33eb,Ill catch you at the very last second
17029c297a,Ugh. My feet feel like they`re going to fall off.
565e68ade9,Going to bed...going back to Korea tomorrow
d4753cae10, Hell yes. I`m too late.
601a57c65a, Perhaps they see it as the twitter version of pulling someone`s pigtails? Let me know if that works out for you.
17bddf4bf3,I`m doing an advert 4 the Make-A-Wish foundation & I can`t find photos of kids looking close to death... that`s a good thing for the kids
127260366f," Hi Isla! I hope it does, too."
42a95b10b3,Only 5mins till my baby`s back from work
9630a8a60e,need some Pizza...can`t get out of office
02b6664fc0,Bollywood fims & egyptian tea
74e71ffd48,"I am having serious cig craving... head for kitchen, let the non smoker weight gain begin"
2bb3411362,is seriously heartbroken!!!
172b9d5155,Sticks and stones may break my bones...but words will hurt forever.
a3893b1fce,Up and at`m   getting ready for work
6bdaadbc09," Hey Kevin! Yeah, this one`s gonna be a toughie for sure - not much sleep. Oh well, only 8 hours to go"
949020a350,Oh no!!!!! It`s raining on our Sea World parade  http://yfrog.com/0wvnpj
d8d52d2cb2,I`m loving Please Don`t Leave Me by Pink!
63a1fa4db7,thanks
8362ba6ae2,back time.  I wish I was a teenager again. I wish I could feel healthy again. I can`t remember what it`s like to feel healthy anymore.
89d0e4972c,wish
ac4f58fce3,Happy
e8641ec31d,Phase 2 was a success. Self discovery is vital. Phase 3 is only mins away. Cool & Classy baby! Shout out 2 'D' yeah mane!
a56416d946,love
efbd798924, Always welcome sweetie! *HUGS*
eff365b5b5,"Last day of the TV up-fronts w/ our colleagues from Sydney, Paris, London..."
53e1fc3b18,"_tweets I wish I could be there to give you the biggest hug right now. I`m so sorry, I can`t imagine how painful it must be"
e52e2ecfc5,good
49c713c76d, Is It The Bit Where Hollie Started Crying?
855545a974,"Finally home after a night of dinner and drinking with friends.  Going to sleep now, hoping the bed doesn`t spin too much."
